英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
SHANGHAI TECHINITAL MATERIALS CO LTD,上海科初贸易有限公司,2024/8/23,0,0,,内地企业,SDN
SHENZHEN HUASHUO SEMICONDUCTOR CO LTD,深圳市华朔半导体有限公司,2024/8/23,0,0,,内地企业,SDN
SHENZHEN ROYO TECHNOLOGY CO LIMITED,,2024/8/23,.,.,,港企,SDN
SHENZHEN SHENCHUANGHUI TECHNOLOGY CO LTD,深圳市深创辉科技有限公司,2024/8/23,0,0,,内地企业,SDN
SILIBORN TECHNOLOGY LIMITED,,2024/8/23,.,.,,港企,SDN
SMART KIT TECHNOLOGY LIMITED,,2024/8/23,.,.,,港企,SDN
TIME ART INTERNATIONAL LIMITED,,2024/8/23,.,.,,港企,SDN
UNIVERSAL GOLD HONG KONG LIMITED,,2024/8/23,.,.,,港企,SDN
XIN QUAN ELECTRONICS CO LIMITED,,2024/8/23,.,.,,港企,SDN
YIWU WEISHUO IMPORT AND EXPORT CO LTD,义乌市卫硕进出口有限公司,2024/8/23,0,0,,内地企业,SDN
YLH ELECTRONICS HK CO LIMITED,,2024/8/23,.,.,,港企,SDN
ZVIGENI TECHNOLOGICAL SYSTEMS LIMITED,,2024/8/23,.,.,,港企,SDN
"BEIJING RESEARCH INSTITUTE OF AUTOMATION FOR 
MACHINERY INDUSTRY CO. LTD. ",北京机械工业自动化研究所有限公司,2024/9/12,1,0,,内地企业,SDN
TAI FENG HAI SHIPPING LIMITED,,2024/9/25,.,.,,港企,SDN
STAR OCEAN SHIPMANAGE LTD,青岛海之星船舶管理有限公司,2024/9/25,0,0,,内地企业,SDN
"SHENZHEN BOYU IMPORTS AND EXPORTS CO., LTD.",深圳市博欲进出口有限公司,2024/10/2,0,0,,内地企业,SDN
SHENZHEN JINGHON ELECTRONICS LIMITED,深圳市景鸿电子科技有限公司,2024/10/2,0,0,,内地企业,SDN
CPMIEC SHANGHAI PUDONG COMPANY,中国精密机械进出口有限公司,2006/6/13;2009/12/31;2012/11/8,1,0,,内地企业,SDN
"BEIJING ALITE TECHNOLOGIES CO., LTD.",北京爱立特微电子科技有限公司,2006/6/13;2012/11/8,0,0,,内地企业,SDN
"IRISL CHINA SHIPPING CO., LTD.",伊航船务有限公司,2008/9/10;2012/11/8,1,0,,内地企业,SDN
SEIBOW LOGISTICS LIMITED,,"2010/6/16;2011/03/31;
2012/11/8",.,.,,港企,SDN
SEIBOW LIMITED,,2010/6/16;2012/11/8,.,.,,港企,SDN
STARS INTERNATIONAL LTD,,2014/7/10;2016/4/15,.,.,,港企,SDN
AERO SKYONE CO. LIMITED,,2015/11/5;2016/4/15,.,.,,港企,SDN
LE-HUA ELECTRONIC FIELD CO. LIMITED,,2015/11/5;2016/4/15,.,.,,港企,SDN
DANDONG HONGXIANG INDUSTRIAL DEVELOPMENT CO LTD,丹东鸿祥实业发展有限公司,"2016/09/26;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DALIAN GLOBAL UNITY SHIPPING CO., LTD. ",大连宇联船务代理有限公司,"2017/06/29;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DANDONG RICH EARTH TRADING CO., LTD.",丹东富地贸易有限公司,"2017/08/22;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DANDONG TIANFU TRADE CO., LTD. ",丹东天富贸易有限公司,"2017/08/22;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DANDONG ZHICHENG METALLIC MATERIAL CO., LTD. ",丹东至诚金属材料有限公司,"2017/08/22;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"JINHOU INTERNATIONAL HOLDINGS CO., LTD. ",金猴国际控股有限公司,"2017/08/22;2018/10/04;
2020/05/13",1,0,,内地企业,SDN
"DANDONG DONGYUAN INDUSTRIAL CO., LTD. ",丹东东源实业有限公司,"2017/11/21;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
DANDONG HONGDA TRADE CO. LTD.,丹东市鸿达贸易有限公司,"2017/11/21;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DANDONG KEHUA ECONOMY & TRADE CO., LTD. ",丹东科华经贸有限公司,"2017/11/21;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DANDONG XIANGHE TRADING CO., LTD. ",丹东祥和商贸有限公司,"2017/11/21;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
RAYBEAM OPTRONICS CO. LTD.,三河市汉广设备有限公司,2017/7/18;2023/10/18,0,0,,内地企业,SDN
HANA BANKING CORPORATION LTD,韩亚银行（中国）有限公司,"2018/01/24;2018/08/15;
2018/10/04;2020/05/13",1,0,,内地企业,SDN
"DANDONG JINXIANG TRADE CO., LTD. ",丹东锦祥贸易有限公司,"2018/01/24;2018/10/04;
2020/0513",0,0,,内地企业,SDN
BEIJING CHENGXING TRADING CO. LTD. ,北京成兴贸易有限公司,2018/01/24;2018/10/04;2020/05/13,0,0,,内地企业,SDN
HUAXIN SHIPPING HONGKONG LTD,,"2018/02/23;1018/10/04;
2020/05/13",.,.,,港企,SDN
CHANG AN SHIPPING & TECHNOLOGY,,"2018/02/23;2018/10/04;
2020/05/13",.,.,,港企,SDN
HONGXIANG MARINE HONG KONG LTD,,"2018/02/23;2018/10/04;
2020/05/13",.,.,,港企,SDN
LIBERTY SHIPPING CO LTD,,"2018/02/23;2018/10/04;
2020/05/13",.,.,,港企,SDN
SHEN ZHONG INTERNATIONAL SHPG,,"2018/02/23;2018/10/04;
2020/05/13",.,.,,港企,SDN
WEIHAI WORLD-SHIPPING FREIGHT,威海世航海运有限公司,2018/02/23;2020/05/13,0,0,,内地企业,SDN
"DANDONG ZHONGSHENG INDUSTRY & TRADE CO., LTD.",丹东中盛工贸有限公司,"2018/08/03;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
"DALIAN SUN MOON STAR INTERNATIONAL LOGISTICS
 TRADING CO.",大连天宝国际物流有限公司,"2018/08/15;2018/10/04;
2020/05/13",0,0,,内地企业,SDN
YANBIAN SILVERSTAR NETWORK TECHNOLOGY CO.,延边银星网络科技有限公司,"2018/09/13;2018/10/04;
2020/05/13;2020/11/19",0,0,,内地企业,SDN
DCB FINANCE LIMITED,,2018/10/04;2020/05/13,.,.,,港企,SDN
ESAIL SHIPPING LIMITED,,2018/11/05;2020/06/08,.,.,,港企,SDN
LIAONING DANXING INTERNATIONAL FORWARDING CO. LTD. ,辽宁丹兴国际货运有限公司,2019/03/21;2020/05/13,0,0,,内地企业,SDN
PAMCHEL TRADING BEIJING CO. LTD. ,亚洲庞潮贸易（北京）有限责任公司,2020/01/10;2020/01/13,0,0,,内地企业,SDN
"HEBEI ATUN TRADING CO., LTD. ",河北艾豚商贸有限公司,2021/12/15;2023/02/28,0,0,,内地企业,SDN
VEB ASIA LIMITED,,2022/02/22;2024/07/03,.,.,,港企,SDN
EMC SUD LIMITED,,2022/06/28;2024/07/03,.,.,,港企,SDN
GTLK ASIA LIMITED,,2022/08/02;2024/07/03,.,.,,港企,SDN
"SINNO ELECTRONICS CO., LIMITED",,2022/09/30;2024/07/03,.,.,,港企,SDN
"CHANGSHA TIANYI SPACE SCIENCE AND TECHNOLOGY
 RESEARCH INSTITUTE CO. LTD",长沙天仪空间科技研究院有限公司,2023/01/26;2024/07/03,1,0,,内地企业,SDN
CHINA HEAD AEROSPACE TECHNOLOGY COMPANY ,北京和德宇航技术有限公司,2023/04/12;2024/07/03,1,0,,内地企业,SDN
"KING-PAI TECHNOLOGY HK CO., LIMITED",,2023/04/12;2024/07/03,.,.,,港企,SDN
GOLD MILES LIMITED,,"2023/05/19;2023/06/15;
2024/07/03",.,.,,港企,SDN
ASIA PACIFIC LINKS LIMITED,,2023/05/19;2024/07/03,.,.,,港企,SDN
"BEIJING LUCHENG WEIYE TECHNOLOGY DEVELOPMENT 
COMPANY LIMITED",北京鲁成伟业科技发展有限公司,2023/05/19;2024/07/03,0,0,,内地企业,SDN
"BEIJING XINGHUA HENGCHENG TECHNOLOGY DEVELOPMENT 
COMPANY LIMITED",北京兴华恒成科技发展有限公司,2023/05/19;2024/07/03,0,0,,内地企业,SDN
IPS PACIFIC COMPANY LIMITED,,2023/05/19;2024/07/03,.,.,,港企,SDN
KRAVERTON CONSTRUCTION AND DEVELOPMENT LIMITED,,2023/05/19;2024/07/03,.,.,,港企,SDN
SHENZHEN YANTU IMPORT EXPORT CO LTD,深圳宴图进出口有限公司,2023/05/19;2024/07/03,1,0,,内地企业,SDN
WELMART GROUP LIMITED,,2023/05/19;2024/07/03,.,.,,港企,SDN
"HANHONG PHARMACEUTICAL TECHNOLOGY CO., LTD.",湖北翰弘化工有限公司,2023/10/3;2024/2/7,0,0,,内地企业,SDN
BEIJING JIAHEHENGDE TECHNOLOGY COMPANY LIMITED,北京嘉贺恒德科技有限责任公司,2023/11/02;2024/07/03,0,0,,内地企业,SDN
BEIJING SHANGYIXIANDA TECHNOLOGY COMPANY LIMITED,北京尚益咸达科技有限责任公司,2023/11/02;2024/07/03,0,0,,内地企业,SDN
BESTOP GLOBLE MFG LIMITED,,2023/11/02;2024/07/03,.,.,,港企,SDN
CHINA TALY AVIATION TECHNOLOGIES CORP. ,中国天利航空科技实业公司,2023/11/02;2024/07/03,0,0,,内地企业,SDN
NEWAY TECHNOLOGIES LIMITED,,2023/11/02;2024/07/03,.,.,,港企,SDN
"BEIJING YUNZE TECHNOLOGY CO., LTD. ",北京云泽科技有限公司,"2023/12/12;2024/05/16;
2024/07/03",0,0,,内地企业,SDN
ALPHA TRADING INVESTMENTS LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
C&I SEMICONDUCTORS CO LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
CADY TECH HK LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
"CHANG GUANG SATELLITE TECHNOLOGY CO., LTD. ",长光卫星技术股份有限公司,2023/12/12;2024/07/03,1,0,,内地企业,SDN
GREAT SHARE INTERNATIONAL LOGISTICS LIMITED,深圳市大协国际货运代理有限公司,2023/12/12;2024/07/03,0,0,,内地企业,SDN
"IMAXCHIP TECHNOLOGY CO., LIMITED",,2023/12/12;2024/07/03,.,.,,港企,SDN
"IZZITION E-TECHNOLOGY CO., LIMITED",,2023/12/12;2024/07/03,.,.,,港企,SDN
"JARVIS HK CO., LIMITED",,2023/12/12;2024/07/03,.,.,,港企,SDN
KOBI INTERNATIONAL COMPANY,,2023/12/12;2024/07/03,.,.,,港企,SDN
ROBOTRONIX SEMICONDUCTORS LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
SHENG CORE TECHNOLOGY CO LIMITED,晟芯科技有限公司,2023/12/12;2024/07/03,0,0,,内地企业,SDN
"SINO MACHINERY CO., LTD.",安徽新诺精工股份有限公司,2023/12/12;2024/07/03,2,0,,内地企业,SDN
TORDAN INDUSTRY LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
UNITED ELECTRONICS GROUP COMPANY LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
UU INNOVATION TECHNOLOGY CO LTD,悠悠科创（深圳）有限公司,2023/12/12;2024/07/03,0,0,,内地企业,SDN
WARGOS INDUSTRY LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
WAYTOP INDUSTRIAL LIMITED,,2023/12/12;2024/07/03,.,.,,港企,SDN
BELLATRIX ENERGY LIMITED,,2023/12/20;2024/07/03,.,.,,港企,SDN
COVART ENERGY LIMITED,,2023/12/20;2024/07/03,.,.,,港企,SDN
CIELO MARINE LTD,,2024/01/12;2024/01/18,.,.,,港企,SDN
WUHAN MAIWE COMMUNICATION CO LTD,武汉迈威通信股份有限公司,2024/02/23;2024/07/03,2,2,873461,内地企业,SDN
ZHEJIANG OULONG ELECTRIC CO LTD,浙江欧珑电气有限公司,2024/02/23;2024/07/03,1,0,,内地企业,SDN
CFU SHIPPING CO LIMITED,,2024/05/01;2024/07/03,.,.,,港企,SDN
"ZHONGCHENG HEAVY EQUIPMENT DEFENSE TECHNOLOGY 
SHANDONG GROUP CO., LTD. ",中成重装防务科技（山东）集团有限公司,2024/05/01;2024/07/03,0,0,,内地企业,SDN
"SHENZHEN RION TECHNOLOGY CO., LTD.",深圳市瑞芬科技有限公司,2024/07/30;2024/10/02,0,0,,内地企业,SDN
CATHAY HARVEST MARINE LTD ,,2024/10/11,.,.,,港企,SDN
DERECTTOR COMPANY LIMITED,,2024/10/11,.,.,,港企,SDN
JAZIRA DAS INTERNATIONAL REFINDED,,2024/10/11,.,.,,港企,SDN
CELIA ARMAS LTD,,2024/10/11,.,.,,港企,SDN
REDLEPUS VECTOR INDUSTRY SHENZHEN CO LTD,红兔矢量实业（深圳）有限公司,2024/10/17,0,0,,内地企业,SDN
"XIAMEN LIMBACH AIRCRAFT ENGINE CO., LTD.",厦门林巴贺航空发动机股份有限公司,2024/10/17,1,0,,内地企业,SDN
AKIRAPHOKIN Thit,,2008/11/13,.,.,,个人,SDN
AL-NASHIRI Ibrahim,,2024/2/27,.,.,,个人,SDN
AL-SHAHARE Ahmed Khaled Yahya,,2024/7/31,.,.,,个人,SDN
AL-WAZIR Ali Abd-Al-Wahhab Muhammad,,2024/6/17,.,.,,个人,SDN
CAI Dafeng,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
CAO Jianming,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
CH'OE So'k-min,Foreign Trade Bank of the Democratic People's Republic of Korea representative,04/10/2018;13/05/2020,.,.,,个人,SDN
CHA Sung Jun,,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
CHEN Eric,"Chief Executive Officer, Reach Group; Director, Reach Shipping Lines",2020/10/19,.,.,,个人,SDN
CHEN Mingguo,,2021/3/22,.,.,,个人,SDN
CHEN Quanguo,,09/07/2020;31/07/2020,.,.,,个人,SDN
CHEN Tianxin,,2024/7/24,.,.,,个人,SDN
CHEN Ting,,2024/6/12,.,.,,个人,SDN
CHEN Zhu,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
CHENG Hung Man,,2023/4/24,.,.,,个人,SDN
CHERRI Adel Mohamad,,05/11/2015;15/04/2016,.,.,,个人,SDN
CHI Yupeng,"Chairman and Majority Owner, Dandong Zhicheng Metallic Material Co., Ltd.",22/08/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
CHICHENEV Alexey,,2024/6/12,.,.,,个人,SDN
CHOE Chol Min,,15/06/2023;24/07/2024,.,.,,个人,SDN
CHOE Song Nam,Korea Daesong Bank Representative,24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
CHOE Un Jong,,2023/6/15,.,.,,个人,SDN
CHOLING Padma,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
CHU Na,,2018/4/27,.,.,,个人,SDN
CHU Yeyou,,2018/4/27,.,.,,个人,SDN
DAMGHANI Davoud,,2023/6/6,.,.,,个人,SDN
DENG Zhonghua,,09/11/2020;17/03/2021,.,.,,个人,SDN
DING Zhongli,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/11/2020;17/03/2021,.,.,,个人,SDN
DONG Wenbo,,2023/9/19,.,.,,个人,SDN
DU Changgen,,2023/10/3,.,.,,个人,SDN
DU Jiaxin,,2024/7/24,.,.,,个人,SDN
FAN Yang,,2023/9/27,.,.,,个人,SDN
FEI Yiren,,2023/5/30,.,.,,个人,SDN
GAN Xuebi,,2023/10/3,.,.,,个人,SDN
GAO Jingfeng,,2022/6/16,.,.,,个人,SDN
GAO Lanfang,,2023/10/3,.,.,,个人,SDN
GAO Qi,,2023/12/8,.,.,,个人,SDN
GAO Yan,,2017/12/21,.,.,,个人,SDN
GONG Jiao,,2023/6/6,.,.,,个人,SDN
GUO Chunyan,,2023/5/30,.,.,,个人,SDN
GUO Ruiguang,,2023/5/30,.,.,,个人,SDN
GUO Yunnian,,2023/5/30,.,.,,个人,SDN
HAGHIGHAT Ghasem,,2023/6/6,.,.,,个人,SDN
HAN Chol Man,,2024/3/27,.,.,,个人,SDN
HAN Dejian,,2024/7/24,.,.,,个人,SDN
HAN Kwon U,"Korea Ryonbong General Corporation Representative in Zhuhai, China",24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
HAO Mingjin,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
HASHEMI Sayyed Ali Seraj,,2021/9/17,.,.,,个人,SDN
HASHEMI Seyed Morteza Minaye,,2021/9/17,.,.,,个人,SDN
HE Daniel Y.,"President, Reach Group",2020/10/19,.,.,,个人,SDN
HE Jiaxuan,,2024/7/1,.,.,,个人,SDN
HO Yong Il,,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
HONG Jinhua,"Deputy General Manager, Dandong Hongxiang Industrial Development Co Ltd",26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
HU Lianhe,,2023/12/8,.,.,,个人,SDN
HU Xiaoxun,,12/12/2023;03/07/2024,.,.,,个人,SDN
HUO Liujun,,2020/7/9,.,.,,个人,SDN
IMIRBAKI Arken,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
JANG Myong Chol,,2023/11/30,.,.,,个人,SDN
JANG Sung Nam,"Chief of the Tangun Trading Corporation branch in Dalian, China",31/03/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
JI Bingxuan,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
JI Songyan,,2020/7/17,.,.,,个人,SDN
JO Chol Song,Korea Kwangson Banking Corporation Deputy Representative,31/03/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
JONG Man Bok,"Korea Ryonbong General Corporation Representative in Dandong, China",24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
KANG Chol Hak,,2022/1/12,.,.,,个人,SDN
KANG Chol Su,Korea Ryonbong General Corporation Official,31/03/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KANG Min,Korea Daesong Bank representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KANG Phyong Guk,,2023/11/30,.,.,,个人,SDN
KEOT Dipankar Mohan,,2024/10/17,.,.,,个人,SDN
KIM Chol,Korea United Development Bank Representative,27/06/2013;02/12/2016;24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Hyok Chol,Korea United Development Bank representative,23/07/2015;26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Jong Man,Korea United Development Bank representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Kwang-Il,"Tanchon Commercial Bank Deputy Representative to Beijing, China",24/01/2013;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Kyong Hak,"Korea Ryonbong General Corporation Representative in Zhuhai, China",24/01/2013;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Kyong Hyok,Cheil Credit Bank representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Man Chun,"Korea Ryonbong General Corporation Representative in Linjiang, China",24/01/2013;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Mun Chol,Korea United Development Bank representative,31/03/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Pyong Chan,Workers' Party of Korea Official,24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Sang-ho,Korea Daesong Bank representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KIM Song,"Representative of the Korea Ryonbong General Corporation in Linjiang, China",24/01/2018;04/10/2018;13/05/2020;22/1/2022,.,.,,个人,SDN
KIM Song Hun,,2022/1/12,.,.,,个人,SDN
KIM Tong Chol,Foreign Trade Bank of the Democratic People's Republic of Korea official,22/08/2017;26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KO Ch'o'l-Chae,"Deputy Representative, KOMID",04/10/2018;13/05/2020,.,.,,个人,SDN
KO Chol Man,Foreign Trade Bank of the Democratic People's Republic of Korea representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
KO Il Hwan,Korea Daesong Bank Official,24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
KU Sung Sop,"Consul General, Shenyang, China",26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
LANG Jonha,Position: T-Rubber Representative; Alt. Position: T-Rubber Sales Manager,2016/7/21,.,.,,个人,SDN
LAU Edwina,,09/11/2020;17/03/2021,.,.,,个人,SDN
LAVRENKOV Igor Valerievich,,2020/7/15,.,.,,个人,SDN
LEE Lap Shun,,2024/6/12,.,.,,个人,SDN
LI Fangwei,,2012/11/8,.,.,,个人,SDN
LI Hong Ri,,29/06/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
LI Jiadong,,02/03/2020;13/05/2020,.,.,,个人,SDN
LI Jiangzhou,,09/11/2020;17/03/2021,.,.,,个人,SDN
LI Kwai-wah,,09/11/2020;17/03/2021,.,.,,个人,SDN
LI Yi,,2019/9/25,.,.,,个人,SDN
LI Yongxin,,2023/10/18,.,.,,个人,SDN
LI Youmin,,2019/7/22,.,.,,个人,SDN
LI Zeming,,2023/6/6,.,.,,个人,SDN
LI Zhenyu,,2022/12/9,.,.,,个人,SDN
LIN Jinghe,,2023/10/18,.,.,,个人,SDN
LIN Zuoyou,Director,2020/9/3,.,.,,个人,SDN
LIU Baoxia,,2023/10/18,.,.,,个人,SDN
LIU Cuiying,,2018/4/27,.,.,,个人,SDN
LIU Jingping,,2024/5/28,.,.,,个人,SDN
LU Hezheng,,2021/12/10,.,.,,个人,SDN
LUO Chuanxu,"Financial Manager, Dandong Hongxiang Industrial Development Co Ltd",26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
MA Xiaohong,Director of Dandong Hongxiang Industrial Development Co Ltd,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
MOHAMED Abdul Kader Ibrahim,,2004/7/30,.,.,,个人,SDN
MUN Kyong Hwan,Bank of East Land representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
NI Gaobin,,2024/3/25,.,.,,个人,SDN
PAE Won Uk,Korea Daesong Bank representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PAEK Jong Sam,,24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
PAK Bong Nam,"ILSIM International Bank Representative in Shenyang, China",26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PAK Chol Nam,Cheil Credit Bank representative in Beijing,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PAK Il-Kyu,Korea Ryonbong General Corporation Official,31/03/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PAK Mun Il,Korea Daesong Bank official,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PAN Hao,,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PANG Su Nam,"ILSIM International Bank representative in Zhuhai, China",26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
PENG Jiarui,,2020/7/31,.,.,,个人,SDN
PRAPATWORA Atchara,,2008/11/13,.,.,,个人,SDN
PYON Kwang Chol,,2022/1/12,.,.,,个人,SDN
QIN Xutong,,2023/6/6,.,.,,个人,SDN
RA Kyong-Su,"Tanchon Commercial Bank Representative to Beijing, China",24/01/2013;23/07/2015;04/10/2018;13/05/2020,.,.,,个人,SDN
RI Chun Hwan,Foreign Trade Bank of the Democratic People's Republic of Korea representative,26/09/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
RI Chun Song,Foreign Trade Bank of the Democratic People's Republic of Korea representative,2017/9/26,.,.,,个人,SDN
RI Ho Nam,Ryugyong Commercial Bank representative,2018/10/4,.,.,,个人,SDN
RI Sok,,2022/11/8,.,.,,个人,SDN
RI Song-hyok,,01/06/2017;29/06/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
RI Tok Jin,"Korea Ryonbong General Corporation Representative in Ji'an, China",24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
RI Tong Hyok,,2024/3/27,.,.,,个人,SDN
RYANG Tae Chol,"Representative of the Korea Ryonbong General Corporation in Tumen, China",24/01/2018;04/10/2018;13/05/2020,.,.,,个人,SDN
SADER Fadi,,2023/4/18,.,.,,个人,SDN
SAMSAENG Suthep,,2008/11/13,.,.,,个人,SDN
SHEN Luqian,,2019/9/25,.,.,,个人,SDN
SHEN Weisheng,,2023/6/6,.,.,,个人,SDN
SHEN Xingbiao,,2023/10/3,.,.,,个人,SDN
SHEN Yueyue,"Vice-Chairperson, 13th National People's Congress Standing Committee",2023/10/3,.,.,,个人,SDN
SHI Anhui,,07/12/2020;17/03/2021,.,.,,个人,SDN
SHI Min,Director,2020/9/3,.,.,,个人,SDN
SHI Qianpei,,2024/7/24,.,.,,个人,SDN
SIM Hyon Sop,,2023/4/24,.,.,,个人,SDN
SIM Kwang Sok,,2022/1/12,.,.,,个人,SDN
SONG Jing,,2021/9/17,.,.,,个人,SDN
SONG Xueqin,,2023/10/3,.,.,,个人,SDN
SU Chunpeng,,2023/9/19,.,.,,个人,SDN
SUN Jinlong,,2020/7/31,.,.,,个人,SDN
SUN Sidong,,21/11/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
SUN Wei,,29/06/2017;22/08/2017;04/10/2018;13/05/2020,.,.,,个人,SDN
TAM Yiu-chung,,15/01/2021;17/03/2021,.,.,,个人,SDN
TIAN Yinyin,,02/03/2020;13/05/2020,.,.,,个人,SDN
TONG Peiji,,2024/7/1,.,.,,个人,SDN
TONG Thomas Ho Ming,,2024/7/30,.,.,,个人,SDN
TROFIMOV Anton Sergeyevich,,19/05/2023;03/07/2024,.,.,,个人,SDN
TUNIYAZ Erken,,2021/12/10,.,.,,个人,SDN
WAN Exiang,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
WANG Chen,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
WANG Dongliang,,2024/7/24,.,.,,个人,SDN
WANG Dongming,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
WANG Guoying,,29/07/2014;14/03/2024,.,.,,个人,SDN
WANG Hongfei,,2023/4/14,.,.,,个人,SDN
WANG Jiantong,,2023/10/3,.,.,,个人,SDN
WANG Junzheng,,2021/3/22,.,.,,个人,SDN
WANG Mingjing,,2023/10/3,.,.,,个人,SDN
WANG Mingming,,2023/10/3,.,.,,个人,SDN
WANG Mingshan,,2020/7/9,.,.,,个人,SDN
WANG Shucheng,,2023/10/3,.,.,,个人,SDN
WANG Tianmin,,2023/10/3,.,.,,个人,SDN
WANG Zhiqing,,2020/1/23,.,.,,个人,SDN
WEI Hsueh Lung,,2008/11/13,.,.,,个人,SDN
WEI Lin Na,Director of Binrin Limited,2020/10/29,.,.,,个人,SDN
WEI Zunyi,,2023/6/6,.,.,,个人,SDN
WONG Moon Chi,,2005/6/1,.,.,,个人,SDN
WU Huihui,,2023/4/24,.,.,,个人,SDN
WU Weihua,"Vice-Chairperson, 13th National People's Congress Standing Committee",07/12/2020;17/03/2021,.,.,,个人,SDN
WU Yaqin,,2023/4/14,.,.,,个人,SDN
WU Yi Xuan,,2024/6/12,.,.,,个人,SDN
WU Yingjie,,2022/12/9,.,.,,个人,SDN
WU Yonghao,,2023/4/14,.,.,,个人,SDN
XIA Baolong,"Director, Hong Kong and Macao Affairs Office of the State Council",07/08/2020;14/10/2020,.,.,,个人,SDN
XIA Fengbing,,2023/10/3,.,.,,个人,SDN
