英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Zhuhai Seine Printing Technology Co., Ltd.",珠海赛纳科技有限公司,2023/06/12,1,0,,内地企业,UFLPA
"Anshi Asia-Pacific Technology Co., Ltd",安世亚太科技股份有限公司,2023/06/14,2,2,833714.0,内地企业,EL
Aviation Industry Corporation of China 612 Institute,中国航空工业集团612研究所,2023/06/14,,,,研究所,EL
"Aviation International Corporation of China International Simulation Technology Service Co., Ltd.",中航国际仿真科技服务有限公司,2023/06/14,1,0,,内地企业,EL
Beijing Iwintall Technology Co. Ltd.,北京亿维讯同创科技有限公司,2023/06/14,0,0,,内地企业,EL
"Beijing Luo Luo Technology Development Co., Limited",北京罗罗科技发展有限公司,2023/06/14,0,0,,内地企业,EL
"Beijing Outang Technology Co., Ltd",北京欧唐科技发展有限公司,2023/06/14,0,0,,内地企业,EL
"Beijing Ryan Wende Science and Technology Co., Ltd.",北京瑞源文德科技有限公司,2023/06/14,2,0,,内地企业,EL
Beijing Transemic Information Technology Ltd.,北京天圣华信息技术有限责任公司,2023/06/14,2,0,,内地企业,EL
"Beijing Zhongxun Technology Co., Ltd.",北京中讯四方科技股份有限公司,2023/06/14,2,2,430075.0,内地企业,EL
"Belt Consulting Co., Limited.",,2023/06/14,,,,港企,EL
"Changzhou Utek Composite Co., Limited",常州联拓复合材料有限公司,2023/06/14,0,0,,内地企业,EL
"Chengdu Anshi Asia-Pacific Technology Co., Ltd",成都安世亚太科技有限公司,2023/06/14,1,1,833714.0,内地企业,EL
Chengdu Poyotencon Technology,成都搏洋腾空科技有限公司,2023/06/14,0,0,,内地企业,EL
China Taly Aviation Technologies Corporation,中国天利航空科技实业公司,2023/06/14,2,0,,内地企业,EL
Chinese Flight Test Establishment,中国飞行试验研究院,2023/06/14,,,,研究所,EL
Enhance International Trade Limited,,2023/06/14,,,,港企,EL
Forward Enterprises (Hong Kong) Ltd,,2023/06/14,,,,港企,EL
Frontier Services Group Limited,,2023/06/14,,,,港企,EL
General Technology Limited,,2023/06/14;2023/10/20,,,,港企,EL;SDN
"Guangzhou Anshi Asia-Pacific Technology Co., Ltd",广州安世亚太信息科技有限公司,2023/06/14,1,1,833714.0,内地企业,EL
Luoyang Institute of Science and Technology,洛阳理工学院,2023/06/14,,,,高校,EL
"Nanjing Anshi Asia-Pacific Technology Co., Ltd",南京安世亚太信息科技有限公司,2023/06/14,1,1,833714.0,内地企业,EL
New Faith Enterprise Investment Limited,,2023/06/14,,,,港企,EL
"Qianpu Technology Co., Ltd.",前普（北京）科技有限公司,2023/06/14,1,0,,内地企业,EL
"Shanghai Aerospace Science and Technology Development Co., Ltd",上海航天科创企业发展有限公司,2023/06/14,0,0,,内地企业,EL
"Shanghai Anshi Asia-Pacific Technology Co., Ltd",上海安世亚太科技有限公司,2023/06/14,1,1,833714.0,内地企业,EL
"Shanghai Breeze Technology Co., Ltd",上海轻风科技有限公司,2023/06/14,2,0,,内地企业,EL
"Shanghai Breeze Technology Jiangsu Co., Ltd.",上海轻风科技江苏有限公司,2023/06/14,1,0,,内地企业,EL
"Shanghai Shark Sprite Technology Co., Ltd",上海鱼灵科技有限公司,2023/06/14,0,0,,内地企业,EL
"Shanghai Supercomputing Technology Co., Ltd",中科曙光信息产业（上海）有限公司,2023/06/14,1,1,603019.0,内地企业,EL
"Shenyang Anshi Asia-Pacific Technology Co., Ltd",沈阳安世亚太科技有限公司,2023/06/14,1,1,833714.0,内地企业,EL
Tiger Force Electronics Limited,,2023/06/14,,,,港企,EL
United Vision Limited,,2023/06/14,,,,港企,EL
Universal Enterprise Limited,,2023/06/14;2024/09/12,,,,港企,EL;ISN
"Xi'an Anshi Asia-Pacific Technology Co., Ltd",安世亚太科技股份有限公司西安分公司,2023/06/14,1,1,833714.0,内地企业,EL
"Xinjiang Kehua Hechang Biological Science and Technology Co., Ltd.",新疆科华和昶生物科技有限公司,2023/06/14,0,0,,内地企业,EL
"China Aviation Development Harbin Bearing Co., Ltd.",中国航发哈尔滨轴承有限公司,2023/06/21,1,1,600391.0,内地企业,EL
Sinobright Import and Export Company,深圳市远邦进出口有限公司,2023/07/19,0,0,,内地企业,ISN
"Wisdom Import and Export (Shanghai) Co., Ltd. and any successor, sub-unit, or subsidiary thereof",集智进出口（上海）有限公司,2023/07/19,0,0,,内地企业,ISN
"Camel Group Co., Ltd.",骆驼集团股份有限公司,2023/08/02,2,2,601311.0,内地企业,UFLPA
"Chenguang Biotech Group Co., Ltd.",晨光生物科技集团股份有限公司,2023/08/02,2,2,300138.0,内地企业,UFLPA
Chenguang Biotechnology Group Yanqi Co. Ltd.,晨光生物科技集团焉耆有限公司,2023/08/02,1,1,300138.0,内地企业,UFLPA
DONG Wenbo,,2023/09/19,,,,个人,SDN
"SHENZHEN JIASIBO TECHNOLOGY CO., LTD.",深圳市杰仕博科技有限公司,2023/09/19;2024/04/11,0,0,,内地企业,EL;SDN
SU Chunpeng,,2023/09/19,,,,个人,SDN
Asia Pacific Links Ltd.,,2023/09/25,,,,港企,EL
Guilin Alpha Rubber & Plastics Technology Company Limited,桂林阿尔法橡塑科技有限公司,2023/09/25,0,0,,内地企业,EL
Hangzhou Fuyang Koto Machinery Company Limited,杭州富阳科拓机械有限公司,2023/09/25,0,0,,内地企业,EL
Nanjing Institute of Astronomical Optics and Technology,中国科学院南京天文光学技术研究所,2023/09/25,,,,研究所,EL
"S&C Trade PTY Co., Ltd",,2023/09/25,,,,港企,EL
Speed Business Trading (HK) Ltd.,,2023/09/25,,,,港企,EL
Sunrising Logistics (HK) Ltd.,,2023/09/25,,,,港企,EL
Well Fair International (Hong Kong) Ltd.,,2023/09/25,,,,港企,EL
Yun Xia Yuan,,2023/09/25,,,,个人,EL
FAN Yang,,2023/09/27,,,,个人,SDN
HONGKONG HIMARK ELECTRON MODEL LIMITED,,2023/09/27,,,,港企,SDN
"Xinjiang Tianmian Foundation Textile Co., Ltd.",奎屯雅达西纺织有限公司,2023/09/27,1,0,,内地企业,UFLPA
Xinjiang Tianshan Wool Textile Co. Ltd.,新疆天山毛纺织股份有限公司,2023/09/27,1,0,,内地企业,UFLPA
Xinjiang Zhongtai Group Co. Ltd,新疆中泰（集团）有限责任公司,2023/09/27,2,1,2092.0,内地企业,UFLPA
DU Changgen,,2023/10/03,,,,个人,SDN
GAN Xuebi,,2023/10/03,,,,个人,SDN
GAO Lanfang,,2023/10/03,,,,个人,SDN
"HANHONG PHARMACEUTICAL TECHNOLOGY CO., LTD.",湖北翰弘化工有限公司,2023/10/03;2024/02/07,0,0,,内地企业,SDN
"HEBEI CROVELL BIOTECH CO., LTD.",河北克拉维尔生物科技有限公司,2023/10/03,0,0,,内地企业,SDN
"HEBEI GUANLANG BIOTECHNOLOGY CO., LIMITED",河北冠朗生物科技有限公司,2023/10/03,0,0,,内地企业,SDN
"HEBEI GUANLANG BIOTECHNOLOGY CO., LTD.",河北冠朗生物科技有限公司,2023/10/03,,,,内地企业,SDN
"HEBEI XIUNA TRADING CO., LTD.",河北休纳商贸有限公司,2023/10/03,0,0,,内地企业,SDN
"HEBEI YAXIN RESTAURANT MANAGEMENT CO., LTD.",河北雅新餐饮管理有限公司,2023/10/03,0,0,,内地企业,SDN
"HUBEI VAST CHEMICAL CO., LIMITED",,2023/10/03,,,,港企,SDN
"JIANGSU BANGDEYA NEW MATERIAL TECHNOLOGY CO., LTD.",江苏邦得雅新材料科技有限公司,2023/10/03,0,0,,内地企业,SDN
JINHU MINSHENG PHARMACEUTICAL MACHINERY CO. LTD,金湖明生制药机械有限公司,2023/10/03,0,0,,内地企业,SDN
"QINGDAO CEMO TECHNOLOGY DEVELOP CO., LTD.",青岛盛茂科技发展有限公司,2023/10/03,0,0,,内地企业,SDN
"SHANGHAI JARRED INDUSTRIAL CO., LTD.",上海嘉瑞德实业有限公司,2023/10/03,0,0,,内地企业,SDN
SHEN Xingbiao,,2023/10/03,,,,个人,SDN
SHEN Yueyue,"Vice-Chairperson, 13th National People's Congress Standing Committee",2023/10/03,,,,个人,SDN
SONG Xueqin,,2023/10/03,,,,个人,SDN
WANG Jiantong,,2023/10/03,,,,个人,SDN
WANG Mingjing,,2023/10/03,,,,个人,SDN
WANG Mingming,,2023/10/03,,,,个人,SDN
WANG Shucheng,,2023/10/03,,,,个人,SDN
WANG Tianmin,,2023/10/03,,,,个人,SDN
XIA Fengbing,,2023/10/03,,,,个人,SDN
"XINGTAI DONG CHUANG NEW MATERIAL TECHNOLOGY CO., LTD.",邢台东创新材料科技有限公司,2023/10/03,0,0,,内地企业,SDN
YANG Qi,,2023/10/03,,,,个人,SDN
ZHANG Wei,,2023/10/03,,,,个人,SDN
"Ace Electronics (HK) Co., Limited",,2023/10/11;2024/11/01,,,,港企,EL
"Alliance Electro Tech Co., Limited",,2023/10/11;2024/11/01,,,,港企,EL
Alpha Trading Investments Limited,,2023/10/11;2023/12/12;2024/07/03,,,,港企,EL;SDN
"Asialink Shanghai Int’l Logistics Co., Ltd.",亚凌（上海）国际货物运输代理有限公司,2023/10/11,0,0,,内地企业,EL
Benico Limited,,2023/10/11,,,,港企,EL
"C & I Semiconductor Co., Ltd.",,2023/10/11,,,,港企,EL
Check IC Solution Limited,,2023/10/11,,,,港企,EL
Chengdu Jingxin Technology Co. Ltd.,成都菁芯科技有限公司,2023/10/11,1,0,,内地企业,EL
China Shengshi International Trade Ltd.,,2023/10/11,,,,港企,EL
E-Chips Solution Co. Ltd.,,2023/10/11,,,,港企,EL
Farteco Limited,,2023/10/11,,,,港企,EL
"Glite Electronic Technology Co., Limited",,2023/10/11,,,,港企,EL
Global Broker Solutions Limited,,2023/10/11,,,,港企,EL
Grants Promotion Service Limited,,2023/10/11;2024/10/30,,,,港企,EL;SDN
Guangdong Munpower Electronic Commerce Co. Ltd.,广州慕能电子科技有限公司,2023/10/11,0,0,,内地企业,EL
Huayuanshitong Technology Co. Ltd.,,2023/10/11,,,,港企,EL
IMAXChip,,2023/10/11,,,,港企,EL
Insight Electronics,,2023/10/11,,,,港企,EL
"Kingford PCB Electronics Co., Ltd.",深圳市鑫景福科技有限公司,2023/10/11,2,0,,内地企业,EL
Kobi International Company,,2023/10/11;2023/12/12;2024/07/03,,,,港企,EL;SDN
Most Technology Limited,,2023/10/11,,,,港企,EL
"New Wally Target International Trade Co.,limited",,2023/10/11,,,,港企,EL
"Nuopuxun Electronic Technology Co., Limited",深圳市诺普迅电子科技有限公司,2023/10/11,0,0,,内地企业,EL
Onstar Electronics Co. Ltd.,,2023/10/11,,,,港企,EL
PT Technology Asia Limited,,2023/10/11,,,,港企,EL
Robotronix Semiconductors Limited,,2023/10/11;2023/12/12;2024/07/03,,,,港企,EL;SDN
Rui En Koo Technology Co. Ltd,,2023/10/11,,,,港企,EL
Shaanxi Yingsaeir Electronic Technology Co.Ltd.,陕西英赛尔电子科技有限公司,2023/10/11,0,0,,内地企业,EL
Shanghai IP3 Information Technology Co. Ltd.,上海英众信息科技有限公司,2023/10/11,2,0,,内地企业,EL
"Shenzhen One World International Logistics Co.,Limited",深圳壹世达国际物流有限公司,2023/10/11,0,0,,内地企业,EL
Shvabe Opto-Electronics Co. LTD.,诗瓦贝光电（深圳）有限公司,2023/10/11,0,0,,内地企业,EL
"Suntop Semiconductor Co., LTD.",,2023/10/11,,,,港企,EL
Tordan Industry Limited,,2023/10/11;2023/12/12;2024/07/03,,,,港企,EL;SDN
TYT Electronics Co. Ltd.,泉州市南安特易通电子有限公司,2023/10/11,2,0,,内地企业,EL
UCreate Electronics Group,,2023/10/11,,,,港企,EL
Wargos Industry Limited,,2023/10/11;2023/12/12;2024/07/03,,,,港企,EL;SDN
Win Key Limited,,2023/10/11;2024/10/30,,,,港企,EL;SDN
"Xin Quan Electronics Hong Kong Co., Limited",,2023/10/11,,,,港企,EL
ZeYuan Technology Limited,,2023/10/11,,,,港企,EL
Zhejiang Foso Electronics Technology Co. Ltd.,浙江孚硕电通股份有限公司,2023/10/11,2,0,,内地企业,EL
Zixis Limited,,2023/10/11,,,,港企,EL
"Zone Chips Electronics Hong Kong Co., Limited.",,2023/10/11,,,,港企,EL
"DALI RF TECHNOLOGY CO., LIMITED",,2023/10/18,,,,港企,SDN
ICGOO ELECTRONICS LIMITED,,2023/10/18,,,,港企,SDN
LI Yongxin,,2023/10/18,,,,个人,SDN
LIN Jinghe,,2023/10/18,,,,个人,SDN
LIU Baoxia,,2023/10/18,,,,个人,SDN
"NANXIGU TECHNOLOGY CO., LIMITED",,2023/10/18,,,,港企,SDN
YUNG Yiu Wa,,2023/10/18,,,,个人,SDN
"Beijing Biren Technology Development Co., Ltd.",北京壁仞科技开发有限公司,2023/10/19,1,0,,内地企业,EL
"Guangzhou Biren Integrated Circuit Co., Ltd.",广州壁仞集成电路有限公司,2023/10/19,1,0,,内地企业,EL
"Hangzhou Biren Technology Development Co., Ltd.",杭州壁仞科技开发有限公司,2023/10/19,1,0,,内地企业,EL
"Light Cloud (Hangzhou) Technology Co., Ltd.",光线云（杭州）科技有限公司,2023/10/19,2,0,,内地企业,EL
"Moore Thread Intelligent Technology (Beijing) Co., Ltd.",摩尔线程智能科技（北京）有限责任公司,2023/10/19,2,0,,内地企业,EL
"Moore Thread Intelligent Technology (Chengdu) Co., Ltd.",摩尔线程智能科技（成都）有限责任公司,2023/10/19,1,0,,内地企业,EL
"Moore Thread Intelligent Technology (Shanghai) Co., Ltd.",摩尔线程智能科技（上海）有限责任公司,2023/10/19,1,0,,内地企业,EL
"Shanghai Biren Information Technology Co., Ltd",上海壁仞信息科技有限公司,2023/10/19,1,0,,内地企业,EL
"Shanghai Biren Integrated Circuit Co., Ltd.",上海壁仞集成电路有限公司,2023/10/19,1,0,,内地企业,EL
"Shanghai Biren Intelligent Technology Co., Ltd",上海壁仞科技股份有限公司,2023/10/19,2,0,,内地企业,EL
"Superburning Semiconductor (Nanjing) Co., Ltd.",超燃半导体（南京）有限公司,2023/10/19,2,0,,内地企业,EL
"Suzhou Xinyan Holdings Co., Ltd.; and",上海新之砾企业发展有限公司,2023/10/19,1,0,,内地企业,EL
"Zhuhai Biren Integrated Circuit Co.,Ltd.",珠海壁仞集成电路有限公司,2023/10/19,1,0,,内地企业,EL
BEIJING LUO LUO TECHNOLOGY DEVELOPMENT CO LTD,北京罗罗科技发展有限公司,2023/10/20,0,0,,内地企业,SDN
CHANGZHOU UTEK COMPOSITE COMPANY LTD,常州联拓复合材料有限公司,2023/10/20,0,0,,内地企业,SDN
BEIJING JIAHEHENGDE TECHNOLOGY COMPANY LIMITED,北京嘉贺恒德科技有限责任公司,2023/11/02;2024/07/03,0,0,,内地企业,SDN
BEIJING SHANGYIXIANDA TECHNOLOGY COMPANY LIMITED,北京尚益咸达科技有限责任公司,2023/11/02;2024/07/03,0,0,,内地企业,SDN
BESTOP GLOBLE MFG LIMITED,,2023/11/02;2024/07/03,,,,港企,SDN
CHINA TALY AVIATION TECHNOLOGIES CORP.,中国天利航空科技实业公司,2023/11/02;2024/07/03,0,0,,内地企业,SDN
NEWAY TECHNOLOGIES LIMITED,,2023/11/02;2024/07/03,,,,港企,SDN
HK SIHANG HAOCHEN TRADING LIMITED,,2023/11/29,,,,港企,SDN
"PUYUAN TRADE CO., LIMITED",,2023/11/29,,,,港企,SDN
"Pailai (Shanghai) Trading Co., Ltd.",派莱（上海）贸易有限公司,2023/12/07,0,0,,内地企业,EL
Planet Technology.,,2023/12/07,,,,港企,EL
GAO Qi,,2023/12/08,,,,个人,SDN
HU Lianhe,,2023/12/08,,,,个人,SDN
"Anhui Xinya New Materials Co., Ltd. (formerly known as Chaohu Youngor Color Spinning Technology Co., Ltd.; and Chaohu Xinya Color Spinning Technology Co., Ltd.)",安徽新雅新材料有限公司,2023/12/11,1,0,,内地企业,UFLPA
"COFCO Sugar Holdings Co., Ltd.",中粮糖业控股股份有限公司,2023/12/11,1,2,600727.0,内地企业,UFLPA
"Sichuan Jingweida Technology Group Co., Ltd. (also known as Sichuan Mianyang Jingweida Technology Co., Ltd. and JWD Technology; and formerly known as Mianyang High-tech Zone Jingweida Technology Co., Ltd.)",四川经纬达科技集团有限公司,2023/12/11,1,0,,内地企业,UFLPA
C&I SEMICONDUCTORS CO LIMITED,,2023/12/12;2024/07/03,,,,港企,SDN
CADY TECH HK LIMITED,,2023/12/12;2024/07/03,,,,港企,SDN
"CHANG GUANG SATELLITE TECHNOLOGY CO., LTD.",长光卫星技术股份有限公司,2023/12/12;2024/07/03,1,0,,内地企业,SDN
GREAT SHARE INTERNATIONAL LOGISTICS LIMITED,深圳市大协国际货运代理有限公司,2023/12/12;2024/07/03,0,0,,内地企业,SDN
HU Xiaoxun,,2023/12/12;2024/07/03,,,,个人,SDN
"IMAXCHIP TECHNOLOGY CO., LIMITED",,2023/12/12;2024/07/03,,,,港企,SDN
"IZZITION E-TECHNOLOGY CO., LIMITED",,2023/12/12;2024/07/03,,,,港企,SDN
"JARVIS HK CO., LIMITED",,2023/12/12;2024/07/03,,,,港企,SDN
SHENG CORE TECHNOLOGY CO LIMITED,晟芯科技有限公司,2023/12/12;2024/07/03,0,0,,内地企业,SDN
"SINO MACHINERY CO., LTD.",安徽新诺精工股份有限公司,2023/12/12;2024/07/03,2,0,,内地企业,SDN
UNITED ELECTRONICS GROUP COMPANY LIMITED,,2023/12/12;2024/07/03,,,,港企,SDN
UU INNOVATION TECHNOLOGY CO LTD,悠悠科创（深圳）有限公司,2023/12/12;2024/07/03,0,0,,内地企业,SDN
WAYTOP INDUSTRIAL LIMITED,,2023/12/12;2024/07/03,,,,港企,SDN
DIRAC TECHNOLOGY HK LIMITED,,2023/12/19,,,,港企,SDN
Integrated Scientific Microwave Technology Sdn Bhd（ISM Tech）,,2023/12/19,,,,港企,SDN
"Beijing Jin Sheng Bo Yue Technology Co., Ltd.",北京金盛博越科技有限公司,2023/12/20,,,,内地企业,UVL
"Beijing Shengbo Xietong Technology Co., Ltd.",北京盛博协同科技有限责任公司,2023/12/20,,,,内地企业,UVL
BELLATRIX ENERGY LIMITED,,2023/12/20;2024/07/03,,,,港企,SDN
COVART ENERGY LIMITED,,2023/12/20;2024/07/03,,,,港企,SDN
"Fulian Precision Electronics (Tianjin) Co., Ltd.",富联精密电子（天津）有限公司,2023/12/20,,,,内地企业,UVL
"Guangzhou Xinwei Transportation Co., Ltd.",广州新崴国际运输代理有限公司,2023/12/20,,,,内地企业,UVL
"Guangzhou Xinyun Intelligent Technology Co., Ltd.",广州芯云智慧科技有限公司,2023/12/20,,,,内地企业,UVL
"Nanning Fulian Fu Gui Precision Industrial Co., Ltd.",南宁富联富桂精密工业有限公司,2023/12/20,,,,内地企业,UVL
"Ningbo MOOF Trading Co., Ltd.",宁波慕枫贸易有限公司,2023/12/20,,,,内地企业,UVL
"Plexus (Xiamen) Co., Ltd.",贝莱胜电子（厦门）有限公司,2023/12/20,,,,内地企业,UVL
"PNC Systems (Jiangsu) Co., Ltd.",江苏至纯系统集成有限公司,2023/12/20,,,,内地企业,UVL
"Shenzhen Bozhitongda Technologic Co., Ltd.",深圳市博智通达科技有限公司,2023/12/20,,,,内地企业,UVL
"Shenzhen Jia Li Chuang Tech Development Co., Ltd.",深圳嘉立创科技集团股份有限公司,2023/12/20,,,,内地企业,UVL
"Shenzhen Jingelang Co., Ltd.",深圳市金格琅科技有限公司,2023/12/20,,,,内地企业,UVL
"Xi'An Yierda Co., Ltd.",西安仪尔达科技有限公司,2023/12/20,,,,内地企业,UVL
CIELO MARINE LTD,,2024/01/12;2024/01/18,,,,港企,SDN
CIELO MARITIME LTD,,2024/01/12,,,,港企,SDN
"Chengdu JOUAV Automation Tech Co., Ltd. (JOUAV)",成都纵横自动化技术股份有限公司,2024/01/31,1,2,688070.0,内地企业,CMC
"Chengdu M&S Electronics Technology Co., Ltd. (M&S Electronics)",成都盟升电子技术股份有限公司,2024/01/31,1,2,688311.0,内地企业,CMC
"China Construction Technology Co., Ltd. (CCTC)",中国建设科技集团股份有限公司,2024/01/31,1,0,,内地企业,CMC
China State Construction Engineering Corporation Limited (CSCEC),中国建筑股份有限公司,2024/01/31,2,2,601668.0,内地企业,CMC
"China Telecom Group Co., Ltd. (China Telecom)",中国电信集团有限公司,2024/01/31,2,1,601728.0,内地企业,CMC
China Three Gorges Corporation (CTG),中国长江三峡集团有限公司,2024/01/31,2,1,600900.0,内地企业,CMC
"Guizhou Aviation Technical Development Co., Ltd. (Guizhou Aviation Tech)",贵州航宇科技发展股份有限公司,2024/01/31,1,2,688239.0,内地企业,CMC
"Hesai Technology Co., Ltd",上海禾赛科技有限公司,2024/01/31,2,0,,内地企业,CMC
"NetPosa Technologies, Ltd. (NetPosa)",东方网力科技股份有限公司,2024/01/31,2,0,,内地企业,CMC
"Shanghai Yitu Network Technology Co., Ltd. (Yitu)",上海依图网络科技有限公司,2024/01/31,0,0,,内地企业,CMC
"Wuhan Geosun Navigation Technology Co., Ltd. (Geosun)",武汉际上导航科技有限公司,2024/01/31,0,0,,内地企业,CMC
"Yangtze Memory Technologies Co., Ltd. (YMTC)",长江存储科技有限责任公司,2024/01/31,1,0,,内地企业,CMC
"ADVANTAGE TRADING CO., LIMITED",,2024/02/02,,,,港企,SDN
CHINA OIL AND PETROLEUM COMPANY LIMITED,,2024/02/02,,,,港企,SDN
DULING TECHNOLOGY HK LIMITED,,2024/02/02,,,,港企,SDN
"FY INTERNATIONAL TRADING CO., LIMITED",,2024/02/02,,,,港企,SDN
COREBAI MICROELECTRONICS BEIJING COMPANY LIMITED,芯佰微电子（北京）有限公司,2024/02/23,0,0,,内地企业,SDN
"GUANGZHOU AUSAY TECHNOLOGY CO., LIMITED",广州欧赛科技有限公司,2024/02/23,0,0,,内地企业,SDN
"GUANGZHOU HESEN IMPORT AND EXPORT CO., LTD",广州合森进出口有限公司,2024/02/23,0,0,,内地企业,SDN
"JIANGXI LIANSHENG TECHNOLOGY CO., LTD",江西连胜科技股份有限公司,2024/02/23,0,0,,内地企业,SDN
NEW IDEA GUANGZHOU TECHNOLOGY CO. LTD.,新设想（广州）科技有限公司,2024/02/23,0,0,,内地企业,SDN
"SHENZHEN BIGUANG TRADING CO., LTD",深圳市比广贸易有限公司,2024/02/23,0,0,,内地企业,SDN
WUHAN MAIWE COMMUNICATION CO LTD,武汉迈威通信股份有限公司,2024/02/23;2024/07/03,2,2,873461.0,内地企业,SDN
YILUFA ELECTRONICS LIMITED,深圳市亿路发科技有限公司,2024/02/23,0,0,,内地企业,SDN
ZHEJIANG OULONG ELECTRIC CO LTD,浙江欧珑电气有限公司,2024/02/23;2024/07/03,1,0,,内地企业,SDN
"Bion Group Ic Ve Dis Ticaret Limited Sirketi,",,2024/02/27,,,,港企,EL
"CAP TEES SHIPPING CO., LIMITED",,2024/02/27,,,,港企,SDN
"Chengdu Beizhan Electronics Co., Ltd.",成都北展电子有限公司,2024/02/27,,,,内地企业,EL
"Dennex Enterprises Limited,",,2024/02/27,,,,港企,EL
"Exeya Co., Limited,",,2024/02/27,,,,港企,EL
IRIDESCENT CO LTD,,2024/02/27,,,,港企,SDN
"Kaili Industrial H.K. Limited,",,2024/02/27,,,,港企,EL
KOHANA COMPANY LIMITED,,2024/02/27,,,,港企,SDN
"Most Development Limited,",,2024/02/27,,,,港企,EL
"Shenzhen Speed Industrial Materials Co., Ltd.,",深圳斯彼得工业材料有限公司,2024/02/27,0,0,,内地企业,EL
Sigma Technology Limited,,2024/02/27,,,,港企,EL
United Electronics Group Company Limited.,,2024/02/27,,,,港企,EL
HONGKONG UNITOP GROUP LTD,,2024/03/06,,,,港企,SDN
NI Gaobin,,2024/03/25,,,,个人,SDN
"WUHAN XIAORUIZHI SCIENCE AND TECHNOLOGY COMPANY, LIMITED",武汉晓睿智科技有限责任公司,2024/03/25,0,0,,内地企业,SDN
ZHAO Guangzong,,2024/03/25,,,,个人,SDN
"Beijing Anwise Technology Co., Ltd.",北京安怀信科技股份有限公司,2024/04/11,2,0,,内地企业,EL
"Jiangxi Xintuo Enterprise Co., Ltd.",江西新拓实业有限公司,2024/04/11,1,0,,内地企业,EL
"LINKZOL (Beijing) Technology Co., Ltd.",联众集群（北京）科技有限责任公司,2024/04/11,0,0,,内地企业,EL
"SITONHOLY (Tianjin) Co., Ltd.",思腾合力（天津）科技有限公司,2024/04/11,2,0,,内地企业,EL
"Xi'an Like Innovative Information Technology Co., Ltd.",西安丽科创新信息技术有限公司,2024/04/11,0,0,,内地企业,EL
"SHENZHEN 5G HIGH-TECH INNOVATION CO., LIMITED",深圳五力高科创新科技有限公司,2024/04/15,0,0,,内地企业,SDN
MAGELLANIC PHOENIX MARINE AND TRADING LIMITED,,2024/04/18,,,,港企,SDN
GRANPECT CO. LTD.,北京固鸿科技有限公司,2024/04/19,1,1,600100.0,内地企业,SDN
TIANJIN CREATIVE SOURCE INTERNATIONAL TRADE CO LTD,创鑫源国际贸易（天津）有限公司,2024/04/19,0,0,,内地企业,SDN;ISN
XI'AN LONGDE TECHNOLOGY DEVELOPMENT COMPANY LIMITED,西安龙德科技发展有限公司,2024/04/19,1,0,,内地企业,SDN;ISN
ANYANG FORGING PRESS NUMERICAL CONTROL EQUIPMENT CO LTD,安阳锻压数控设备有限公司,2024/05/01,1,0,,内地企业,SDN
CFU SHIPPING CO LIMITED,,2024/05/01;2024/07/03,,,,港企,SDN
"CHENGDU KEYLINK WIRELESS TECHNOLOGY CO., LTD",成都市卫莱科技有限公司,2024/05/01,1,0,,内地企业,SDN
CHONGQING ZONGSHEN AERO ENGINE MANUFACTURING CO LTD,重庆宗申航空发动机制造股份有限公司,2024/05/01,1,1,1696.0,内地企业,SDN
FINDER TECHNOLOGY LTD,,2024/05/01,,,,港企,SDN
"HENGSHUI HESHUO CELLULOSE CO., LTD.",衡水和硕纤维素有限公司,2024/05/01,0,0,,内地企业,SDN
HENGSHUI YUANCHEM TRADING LIMITED,衡水元展贸易有限公司,2024/05/01,0,0,,内地企业,SDN
HK HENGBANGWEI ELECTRONICS LIMITED,,2024/05/01,,,,港企,SDN
IPM LIMITED,,2024/05/01,,,,港企,SDN
JINMINGSHENG TECHNOLOGY HK CO LIMITED,,2024/05/01,,,,港企,SDN
"JUHANG AVIATION TECHNOLOGY SHENZHEN CO., LTD.",炬行航空科技（深圳）有限公司,2024/05/01,0,0,,内地企业,SDN
MORNSUN GUANGZHOU SCIENCE AND TECHNOLOGY CO LTD,广州金升阳科技有限公司,2024/05/01,1,0,,内地企业,SDN
PIXEL DEVICES LIMITED,,2024/05/01,,,,港企,SDN
RG SOLUTIONS LIMITED,,2024/05/01,,,,港企,SDN
SILVER TECHNOLOGY LIMITED,,2024/05/01,,,,港企,SDN
TULUN INTERNATIONAL HOLDING LIMITED,,2024/05/01,,,,港企,SDN
"WUHAN GLOBAL SENSOR TECHNOLOGY CO., LTD.",武汉高芯科技有限公司,2024/05/01,1,1,2414.0,内地企业,SDN
"WUHAN TONGSHENG TECHNOLOGY CO., LTD.",武汉同昇科技有限公司,2024/05/01,0,0,,内地企业,SDN
YANTAI IRAY TECHNOLOGY CO LTD,烟台艾睿光电科技有限公司,2024/05/01,1,1,688002.0,内地企业,SDN
"ZHONGCHENG HEAVY EQUIPMENT DEFENSE TECHNOLOGY SHANDONG GROUP CO., LTD.",中成重装防务科技（山东）集团有限公司,2024/05/01;2024/07/03,0,0,,内地企业,SDN
"AEE Shenzhen Yidian Aviation Technology Co., Ltd.",深圳一电航空技术有限公司,2024/05/09,1,0,,内地企业,EL
Beijing Academy of Quantum Information Sciences,北京量子信息科学研究院,2024/05/09,,,,研究所,EL
"Beijing BDStar Navigation Co., Ltd",北京北斗星通导航技术股份有限公司,2024/05/09,2,2,2151.0,内地企业,EL
